cat,group_label,coef
merchant_M840466850,2,-0.013859035
merchant_M855959430,2,-0.009787427
merchant_M857378720,2,-0.02049597
merchant_M85975013,2,0.01078368
merchant_M923029380,2,-0.01383378
merchant_M933210764,2,0.00200206
merchant_M97925176,2,0.00390475
merchant_M980657600,2,-0.08245224
category_barsandrestaurants,3,-0.001472995
category_contents,3,0.002172819
category_fashion,3,0.002729199
category_food,3,0.01078368
category_health,3,-0.011575276
category_home,3,-0.007045256
category_hotelservices,3,-0.017891447
category_hyper,3,-0.009787427
category_leisure,3,-0.053220066
category_otherservices,3,-0.01682216
category_sportsandtoys,3,-0.05174841
category_tech,3,-0.005727636
category_transportation,3,0.030197792
category_travel,3,-0.021806294
category_wellnessandbeauty,3,-0.009203619
age_0,4,0.000271006
age_1,4,-3.69E-05
age_2,4,-0.000224018
age_3,4,0.00037741
age_4,4,-0.000360291
age_5,4,3.30E-05
age_6,4,0.000199095
age_U,4,0.000371639
gender_E,5,0.000371639
gender_F,5,-0.002129416
gender_M,5,0.002080665
gender_U,5,0.000244588
step,6,-0.003238989
amount,7,-0.154334861
